api_routes,architectural_layer,archive,artifacts,assigned_worker,binary,commands,config_keys,content_sha256,content_source,error_ids,evidence_commands,evidence_snapshot,file_category,file_size_bytes,finding_ids,generated,git_blob_hash,git_mode,incoming_dependencies,invoked_tools,is_tracked,language_or_type,line_count_method,outgoing_dependencies,owner_domain,path,prior_audit_coverage,process_boundaries,project_index_hash_matches,project_index_present,project_index_reconciliation,relevant_tests,responsibility_summary,review_depth,review_status,reviewed_symbols_or_sections,reviewer,reviewer_notes,risk_tier,runtime,schema_version,second_review_status,source_lines,state_files,total_lines,vendor,verification_obligations,verified_obligations
"[""/api/commands_rename.py"",""/api/commands_rename.py.md"",""/api/contract_command.py"",""/api/contract_command.py.md"",""/api/path_dialogs.py"",""/api/path_dialogs.py.md""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],dd759d0fd17ad41660357d2ca8ce2a04ef6742a3ec4c9683ee0077c5365e6b2f,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,10578,[],False,1ba51a3cb69d741a8df90bf0bef86c1b5d0a7d2c,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-068.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 068.,inventory_only,pending,[],,,low,False,2,not_required,95,[],95,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],4bbbdd32a0e30e61c97e292a4f824607061f2c35db155aee846aabfd13be85bc,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,6048,[],False,c34ffdee6ee6f3423530049b8d7c86df1d11b219,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-069.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 069.,inventory_only,pending,[],,,low,False,2,not_required,49,[],49,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],5a1bd0c06346c16f94e9d6c649716eb7ce21b2c251cec901f63b1b1d59c9149a,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,6978,[],False,87a2fdd5777b8608315ace82a81b897ffa7a90ff,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-070.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 070.,inventory_only,pending,[],,,low,False,2,not_required,60,[],60,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],2a542c8e4fbfadd95f4e5019d48061b92465588864d8eed0fbf4f6be89eb2c06,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,2383,[],False,df224dbbac09fab4396f51fdae98a03d5961d6a0,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-071.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 071.,inventory_only,pending,[],,,low,False,2,not_required,37,[],37,False,"[""metadata_packaging_review""]",[]
"[""/api/commands.py"",""/api/commands.py.md"",""/api/commands_rename.py"",""/api/commands_rename.py.md"",""/api/contract_command.py"",""/api/contract_command.py.md"",""/api/rename/undo"",""/api/rename/undo.""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],4681a78b96610ae6cc26dcd9b4ae5c9e22227bd1ff5ab01cc36de4c8cf4952ef,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,6668,[],False,9c8bb722b8628f9044fc92345791d752d26af33b,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-072.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 072.,inventory_only,pending,[],,,low,False,2,not_required,100,[],100,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],c2c9433f830954be0c09805bd4d840b97f07a9d2fc16f4d04894748e1e6e9fb2,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3214,[],False,d2da2b920e84e62392ca59b1d97ebbb779e649aa,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-073.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 073.,inventory_only,pending,[],,,low,False,2,not_required,41,[],41,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],422194e8e47fd8f815fe4e4531a6d6c92152c6d277e2748806f3965bb9ac594f,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5718,[],False,5793926734ac55369b4bb29730e6cd24c1773d8d,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-074.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 074.,inventory_only,pending,[],,,low,False,2,not_required,55,[],55,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],a6a9f7b2cd3d2ed87f2fccc58b64b8965257c6633a9aae0b3ff103b96ea73178,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,9881,[],False,7836dd9234acf7b4e1bf6c8c98dafe3a8c6cd36d,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-075.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 075.,inventory_only,pending,[],,,low,False,2,not_required,81,[],81,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],2fe1d82bbbdf8a0bcad27993e62e3cc5e2ddcfb2c80b9b23243d82861bd7d703,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,4561,[],False,2517964d898da756eb7714821928115f1d5a0e11,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-076.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 076.,inventory_only,pending,[],,,low,False,2,not_required,53,[],53,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],2b94934e2ee8ef2e460c70cc58e04d32ea9450499270e74f733df1884e5e1017,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,2937,[],False,1b78047890c962f2db07141548537b50c89d2562,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-077.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 077.,inventory_only,pending,[],,,low,False,2,not_required,50,[],50,False,"[""metadata_packaging_review""]",[]
"[""/api/rename/apply""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],d6f09c756bcd3cc4431e07d6fa6a14bd2a9f9fd24aeb8fc96ae3a93b2a39a40a,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3925,[],False,aff6e8e29bf928d059c44cfbf616c7df461ac991,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-078.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 078.,inventory_only,pending,[],,,low,False,2,not_required,46,[],46,False,"[""metadata_packaging_review""]",[]
"[""/api/rename/undo""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],061f2a78d8a86efc75b89b3a1bd4f4876b0e70755b8fc2938753f10b901cf2b9,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3680,[],False,931d3e1380a5d6b8d488acf2df3a9aa47950e1de,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-079.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 079.,inventory_only,pending,[],,,low,False,2,not_required,45,[],45,False,"[""metadata_packaging_review""]",[]
"[""/api/rename/undo""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],94620dacd6c028a561dd56657b2dfc74deb38c07e2c92c9117c52d59a387263c,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,4641,[],False,de3f47a2a5727f5feb85c771c18ff5839847a6f6,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0623-080.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0623 080.,inventory_only,pending,[],,,low,False,2,not_required,52,[],52,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],c292f24bf089709e04ba4374f46c428eadd28bcd1fc139c6472ec51d3702535b,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5622,[],False,dee5008626657d616505dbad9a3f04b788f85002,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-001.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 001.,inventory_only,pending,[],,,low,False,2,not_required,66,[],66,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],009a75ea758de8c707007e2c28010f37e966fb0e2f1673317d9f0e409ccd81e6,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,34954,[],False,d02f7b7a9b57532d7b20d9796fa2fac4ba5d993f,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-002.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,337,[],337,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],48cb0bb8bc8dc13803648798128efc8e5646fb3839a3342c66fd7c8f2480b833,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5850,[],False,9a21d91be0295aebbda51ccce63d16dabcc2cc1a,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-003.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,50,[],50,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],9e59eadc3aab358bb02ac31fab108b5f9fee1744b272f54e9cec911917b497db,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,8481,[],False,d27ed0e10d65e879b7b9603957ebc7af2669ae04,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-004.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 004.,inventory_only,pending,[],,,low,False,2,not_required,80,"[""media_pipeline_queue_plan_snapshot.schema.json""]",80,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],ab90bd6733b956e9e8838b481bad318cd2296963cc47fea0f64079490379d2bc,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3518,[],False,6b8db4e1f8520335855436377de6ff4d05c6ffea,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-005.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,37,[],37,False,"[""metadata_packaging_review""]",[]
"[""/api/queue""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],2a2f14d510d032639a2e0906379fa4f34c905ddee6df5839074b970c867e5652,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5836,[],False,8af0af5bea89ab61650337417f9f3440b3e88782,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-006.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 006.,inventory_only,pending,[],,,low,False,2,not_required,52,[],52,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],2c3dc0450d7ca09af184ba7a2b15b7b49c4d56341a69e4ccb69645de81410e69,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,12270,[],False,b2237a49e7f59c6f3c694fd8fefe5c73456a4c09,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-007.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,104,[],104,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],da8baf3fe392e0239ad3669b5a1dddcb976747fa346c2f3616f183cdad71002c,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5386,[],False,2915ddf6dbb7c58878e1b552cfefb10dbcce2e9a,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-008.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 008.,inventory_only,pending,[],,,low,False,2,not_required,50,[],50,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],502c869b1ab84668db946b4cae147609863267469663d24f82050f2dad5d204b,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3500,[],False,6d790dd77b6ad18d76c9a7a8dfbea4ed81c2a93d,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-009.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 009.,inventory_only,pending,[],,,low,False,2,not_required,43,[],43,False,"[""metadata_packaging_review""]",[]
"[""/api/queue""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],b3eff0ba61fb948a007f7c19815be1ee2e22512525f9d07a7982861b0fe4c288,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3533,[],False,a9b61b8eb3af0eabda2567dfd8d3bedb239a59fb,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-010.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 010.,inventory_only,pending,[],,,low,False,2,not_required,40,[],40,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],0941eeaf255d39a76c35b93c720b66e40695d46abc6db4d30fd704714fadf504,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5222,[],False,52a9f5d5bccc7513c6630000bbc4c3964fc3ac29,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-011.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 011.,inventory_only,pending,[],,,low,False,2,not_required,47,[],47,False,"[""metadata_packaging_review""]",[]
"[""/api/audit/stop"",""/api/commands.py"",""/api/commands.py.md"",""/api/commands_process.py"",""/api/commands_process.py.md"",""/api/contract_command.py"",""/api/contract_command.py.md"",""/api/queue"",""/api/rename/undo""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],0124cf5051d1349467f6abf3d4d5a786bec86e069932a1d8a7c0eedfa01f8caf,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,7835,[],False,9865a57a28f90810cc423d1c947568aa42d7e18e,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-012.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 012.,inventory_only,pending,[],,,low,False,2,not_required,101,[],101,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],60a5e1f8a3ce90a6ce851f9660e5c5526121dca666ce9dead147536d8ef75656,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,2882,[],False,329939793d057ed39043611d99cef03ef15b9f7e,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-013.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,39,[],39,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],25bb1b06c6cca7a529deb8b4a1cc4b764a3b0d6fcdc1c22c33ceb513ca361013,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3817,[],False,efce76218727328efda3279700d45b53b989ed91,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-014.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,42,[],42,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],be66a08c7f7ea9188d50ccdcf6d740a9c7f2224001bd5c8d20ca57ffc8e1d56e,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,4335,[],False,887f56eae837eaac4e2d1e6be75cd4a8d3d14a1d,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-015.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,50,[],50,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],e4ca3509adb390c969e0e33b97b0a14f63a946c5665bf2b88884598706e27931,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,4534,[],False,46cefbb241ddbe34dcb164109af07f890cf0fcc0,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-016.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,56,[],56,False,"[""metadata_packaging_review""]",[]
"[""/api/commands.py"",""/api/commands_failures.py"",""/api/contract_command.py"",""/api/failures"",""/api/failures/lifecycle""]",secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],cf16aed2b8d42186a5b7e3705273372b313ca5aa2af9d391ce57136ed30594fb,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,9589,[],False,fc6f3e457e6114251f4b4c5c5b5e898619775969,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-017.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 017.,inventory_only,pending,[],,,low,False,2,not_required,88,[],88,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],3ac3b31a60909178cccdbde40fb9eb66e6cc3dc842125a412170dfeb521340d0,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,8128,[],False,0cf0e935b65b94eaee20a8996ee2b69da0c467a5,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-018.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 018.,inventory_only,pending,[],,,low,False,2,not_required,82,[],82,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],543c12f498a600b4eba4c95f803206bf2b18dff0cb3fe81fad7261f52fc474ad,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5848,[],False,df0877292e1739ee4ba22b2e57400b5fee7f1aa3,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-019.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,59,[],59,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],005451b82fa951bb4e008e320c853c68b8aef66edd9c815aa2e3bac188dcb72a,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5133,[],False,3baffcf72dcf79809bb50c4a177319b9fa304473,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-020.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 020.,inventory_only,pending,[],,,low,False,2,not_required,47,[],47,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],12a1b5bd9f2b357dfb339627d1cdde9ea51a4e82cd0e5e95f6c5a040174bb055,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3964,[],False,03cd308c30261d416763b5f1d5ac41f62223774d,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-021.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 021.,inventory_only,pending,[],,,low,False,2,not_required,41,[],41,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],8ea7e1affc2080373f81faa029f18aad1d4b5d1ec335e8b7fc2143d68a2984fc,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,19447,[],False,12c6fa9714e3e20cefa13139a952f25270dde37a,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-022.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,168,[],168,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],f0713a36fd72efbd81c72a95644ae955947673bb76d8042243e9264be916a517,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5320,[],False,8e68586917fc7721045c53f7a7d72f2dfa455e57,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-023.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,48,[],48,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],bfdf9b970b464f15bcf6bff91f11afec1a3ccee34e883a6836f54c30dd9381f4,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3805,[],False,bc93cb5c24dbfe0cb811dd6e347021a88ebf7dac,100644,[],[],True,json,physical and nonblank text lines from worktree bytes,[],repository,ops/release/changes/unreleased/MP-CHANGE-2026-0624-024.json,not_reconciled,[],False,False,not_reconciled,[],Inventory classification pending semantic review.,inventory_only,pending,[],,,low,False,2,not_required,43,[],43,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],f1a9d9c1c9a021b8962a423705ad06a086067954fc06fc9d06e4340ad34c7a1d,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,4115,[],False,a04a7a68955ad346826f27d5ddeadf5e85fe1f21,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-025.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 025.,inventory_only,pending,[],,,low,False,2,not_required,48,[],48,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],eae45bbaa68d874cc1079153149642db7c7f1b915e3791c7f787261deb203f3e,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3818,[],False,6b0396c0db49c190365815944f0865b6b3c8103c,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-026.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 026.,inventory_only,pending,[],,,low,False,2,not_required,42,[],42,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],42bd6326bfb15533b522190d2e9fab6efa4d7a5f4bcaf07b341a00947fbc6ed2,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,5706,[],False,311a69f8c35189a5f855e2a0231d2a82f8358f2f,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-027.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 027.,inventory_only,pending,[],,,low,False,2,not_required,70,[],70,False,"[""metadata_packaging_review""]",[]
[],secondary-evidence,False,[],worker-10-ops-workflows,False,[],[],10fb0f486cd50d0d7c45ab15ea181c37559aa0897c8b552dd24938a5eb127ba5,worktree,[],"[""git ls-files -z"",""docs/generated/PROJECT_INDEX.jsonl""]",False,metadata/packaging,3424,[],False,31a6d2bd042ad46af8972c28d206bcbb622a2ab6,100644,[],[],True,JSON,physical and nonblank text lines from worktree bytes,[],release_evidence,ops/release/changes/unreleased/MP-CHANGE-2026-0624-028.json,not_reconciled,[],True,True,hash_matched,[],JSON implementation for mp change 2026 0624 028.,inventory_only,pending,[],,,low,False,2,not_required,41,[],41,False,"[""metadata_packaging_review""]",[]
